# Total counts:		500000	500000	500000
#
"cluster"	"supercluster"	"VGR"	"VVL"	"VCR"
27344	27235	0	2	0
27345	45932	0	0	2
27346	27236	0	2	0
27347	27237	0	2	0
27348	27238	0	0	2
27349	27239	0	2	0
27350	27240	0	2	0
27351	27241	0	0	2
27352	27242	0	0	2
27353	27243	0	2	0
27354	27244	0	1	1
27355	27245	0	1	1
27356	27246	0	2	0
27357	27247	0	1	1
27358	27248	0	2	0
27359	27249	0	2	0
27360	27250	0	2	0
27361	27251	0	2	0
27362	27252	2	0	0
27363	27253	0	0	2
27364	27254	0	2	0
27365	27255	0	2	0
27366	27256	0	0	2
27367	27257	0	2	0
27368	27258	2	0	0
27369	27259	0	0	2
27370	27260	2	0	0
27371	27261	0	0	2
27372	27262	2	0	0
27373	27263	0	0	2
27374	27264	0	2	0
27375	27265	0	2	0
27376	27266	0	1	1
27377	27267	0	0	2
27378	27268	2	0	0
27379	27269	2	0	0
27380	27270	2	0	0
27381	27271	2	0	0
27382	27272	0	0	2
27383	27273	0	1	1
27384	27274	2	0	0
27385	27275	0	0	2
27386	27276	0	2	0
27387	27277	2	0	0
27388	27278	2	0	0
27389	27279	0	2	0
27390	27280	0	0	2
27391	27281	0	0	2
27392	27282	2	0	0
27393	27283	0	2	0
27394	27284	0	2	0
27395	27285	2	0	0
27396	27286	0	2	0
27397	27287	2	0	0
27398	27288	2	0	0
27399	27289	0	2	0
27400	27290	0	2	0
27401	27291	0	2	0
27402	27292	0	0	2
27403	27293	2	0	0
27404	27294	0	0	2
27405	27295	0	2	0
27406	27296	0	2	0
27407	27297	0	2	0
27408	27298	0	0	2
27409	27299	0	2	0
27410	27300	0	0	2
27411	27301	0	2	0
27412	27302	0	2	0
27413	27303	2	0	0
27414	27304	2	0	0
27415	27305	0	2	0
27416	27306	2	0	0
27417	27307	0	0	2
27418	27308	0	2	0
27419	27309	0	2	0
27420	27310	0	2	0
27421	27311	0	0	2
27422	27312	2	0	0
27423	27313	0	1	1
27424	27314	0	2	0
27425	27315	0	2	0
27426	27316	2	0	0
27427	27317	0	2	0
27428	27318	0	0	2
27429	27319	0	0	2
27430	27320	0	0	2
27431	27321	0	2	0
27432	27322	0	1	1
27433	27323	0	0	2
27434	27324	0	0	2
27435	27325	0	1	1
27436	27326	0	0	2
27437	27327	0	0	2
27438	27328	2	0	0
27439	27329	0	0	2
27440	27330	0	0	2
27441	27331	0	0	2
27442	27332	0	2	0
27443	27333	0	2	0
27444	27334	0	2	0
27445	27335	0	2	0
27446	27336	0	2	0
27447	27337	0	1	1
27448	27338	0	2	0
27449	27339	2	0	0
27450	27340	1	1	0
27451	27341	1	0	1
27452	27342	0	0	2
27453	27343	0	0	2
27454	27344	0	2	0
27455	27345	0	2	0
27456	27346	0	2	0
27457	27347	2	0	0
27458	27348	0	2	0
27459	27349	0	1	1
27460	27350	0	2	0
27461	27351	0	0	2
27462	27352	0	2	0
27463	27353	0	0	2
27464	27354	0	0	2
27465	27355	2	0	0
27466	27356	0	0	2
27467	27357	0	0	2
27468	27358	2	0	0
27469	27359	0	0	2
27470	27360	0	0	2
27471	27361	0	2	0
27472	27362	0	2	0
27473	27363	2	0	0
27474	27364	2	0	0
27475	27365	0	0	2
27476	27366	0	2	0
27477	27367	0	2	0
27478	27368	2	0	0
27479	27369	0	2	0
27480	27370	2	0	0
27481	27371	0	0	2
27482	27372	0	2	0
27483	27373	0	0	2
27484	27374	0	0	2
27485	27375	0	2	0
27486	27376	0	2	0
27487	27377	0	0	2
27488	27378	1	0	1
27489	27379	0	0	2
27490	27380	0	2	0
27491	27381	0	2	0
27492	27382	0	0	2
27493	27383	0	2	0
27494	27384	0	0	2
27495	27385	0	2	0
27496	27386	0	0	2
27497	27387	0	0	2
27498	27388	0	1	1
27499	38099	0	0	2
27500	27390	0	2	0
27501	27391	0	2	0
27502	27392	0	2	0
27503	27393	2	0	0
27504	27394	0	0	2
27505	27395	0	2	0
27506	27396	0	0	2
27507	27397	0	2	0
27508	27398	0	1	1
27509	27399	2	0	0
27510	27400	0	2	0
27511	27401	0	0	2
27512	27402	0	2	0
27513	27403	0	2	0
27514	27404	0	2	0
27515	27405	0	2	0
27516	27406	0	0	2
27517	27407	0	0	2
27518	27408	2	0	0
27519	27409	0	2	0
27520	27410	0	0	2
27521	27411	2	0	0
27522	27412	0	0	2
27523	27413	0	0	2
27524	27414	0	0	2
27525	27415	0	2	0
27526	27416	0	2	0
27527	27417	2	0	0
27528	27418	0	1	1
27529	27419	0	0	2
27530	27420	0	0	2
27531	27421	0	0	2
27532	27422	0	0	2
27533	27423	0	0	2
27534	27424	0	2	0
27535	27425	0	0	2
27536	27426	0	0	2
27537	27427	2	0	0
27538	27428	0	1	1
27539	27429	0	2	0
27540	27430	2	0	0
27541	27431	2	0	0
27542	27432	0	2	0
27543	27433	0	2	0
27544	27434	0	0	2
27545	27435	0	0	2
27546	27436	0	2	0
27547	27437	0	2	0
27548	27438	0	0	2
27549	27439	0	2	0
27550	27440	2	0	0
27551	27441	0	1	1
27552	27442	0	2	0
27553	27443	0	2	0
27554	27444	0	0	2
27555	27445	2	0	0
27556	27446	0	2	0
27557	27447	0	2	0
27558	27448	0	2	0
27559	27449	0	0	2
27560	27450	0	2	0
27561	27451	2	0	0
27562	27452	0	2	0
27563	27453	0	2	0
27564	27454	2	0	0
27565	27455	0	2	0
27566	27456	0	2	0
27567	27457	2	0	0
27568	27458	2	0	0
27569	27459	0	0	2
27570	27460	0	0	2
27571	27461	0	0	2
27572	27462	2	0	0
27573	27463	2	0	0
27574	27464	2	0	0
27575	27465	0	2	0
27576	27466	2	0	0
27577	27467	2	0	0
27578	27468	0	2	0
27579	27469	0	2	0
27580	27470	0	0	2
27581	27471	0	0	2
27582	27472	2	0	0
27583	27473	0	0	2
27584	27474	0	2	0
27585	27475	0	0	2
27586	27476	2	0	0
27587	27477	0	2	0
27588	27478	2	0	0
27589	27479	0	0	2
27590	27480	2	0	0
27591	27481	0	2	0
27592	27482	0	0	2
27593	27483	0	2	0
27594	27484	0	0	2
27595	27485	0	2	0
27596	27486	0	2	0
27597	27487	0	1	1
27598	27488	0	2	0
27599	27489	0	2	0
27600	27490	0	2	0
27601	27491	0	0	2
27602	27492	0	2	0
27603	27493	0	2	0
27604	27494	0	0	2
27605	27495	0	2	0
27606	27496	2	0	0
27607	27497	2	0	0
27608	27498	0	0	2
27609	27499	2	0	0
27610	27500	1	0	1
27611	27501	2	0	0
27612	27502	0	0	2
27613	27503	0	2	0
27614	27504	0	2	0
27615	27505	0	0	2
27616	27506	0	2	0
27617	27507	2	0	0
27618	27508	0	2	0
27619	27509	0	2	0
27620	27510	0	2	0
27621	27511	0	0	2
27622	27512	0	2	0
27623	27513	0	2	0
27624	27514	0	0	2
27625	27515	0	2	0
27626	27516	0	0	2
27627	27517	0	0	2
27628	27518	0	2	0
27629	27519	2	0	0
27630	27520	0	2	0
27631	27521	2	0	0
27632	27522	0	2	0
27633	27523	0	2	0
27634	27524	0	1	1
27635	27525	0	2	0
27636	27526	2	0	0
27637	27527	0	2	0
27638	27528	0	2	0
27639	27529	0	0	2
27640	27530	0	0	2
27641	27531	0	2	0
27642	27532	2	0	0
27643	27533	0	0	2
27644	27534	0	2	0
27645	27535	2	0	0
27646	27536	0	2	0
27647	27537	0	0	2
27648	27538	0	2	0
27649	27539	0	2	0
27650	27540	0	1	1
27651	27541	0	2	0
27652	27542	0	2	0
27653	27543	0	0	2
27654	27544	0	0	2
27655	27545	0	0	2
27656	27546	0	0	2
27657	27547	0	2	0
27658	27548	0	2	0
27659	27549	2	0	0
27660	27550	0	0	2
27661	27551	0	2	0
27662	27552	2	0	0
27663	27553	1	1	0
27664	27554	0	0	2
27665	27555	0	2	0
27666	27556	2	0	0
27667	27557	0	2	0
27668	27558	0	2	0
27669	27559	0	2	0
27670	27560	0	2	0
27671	27561	0	2	0
27672	27562	0	0	2
27673	27563	0	2	0
27674	27564	0	2	0
27675	27565	2	0	0
27676	27566	0	0	2
27677	27567	0	0	2
27678	27568	0	0	2
27679	27569	2	0	0
27680	27570	0	0	2
27681	27571	1	1	0
27682	27572	0	0	2
27683	27573	0	2	0
27684	27574	0	0	2
27685	27575	0	0	2
27686	27576	0	0	2
27687	27577	0	2	0
27688	27578	0	2	0
27689	27579	0	2	0
27690	27580	0	2	0
27691	27581	0	2	0
27692	27582	2	0	0
27693	27583	2	0	0
27694	27584	0	0	2
27695	27585	0	1	1
27696	27586	2	0	0
27697	27587	2	0	0
27698	27588	0	0	2
27699	27589	2	0	0
27700	27590	0	2	0
27701	27591	0	2	0
27702	27592	0	0	2
27703	27593	0	2	0
27704	27594	0	0	2
27705	27595	0	0	2
27706	27596	0	0	2
27707	27597	0	2	0
27708	27598	0	2	0
27709	27599	0	2	0
27710	27600	0	2	0
27711	27601	0	0	2
27712	27602	0	0	2
27713	27603	2	0	0
27714	27604	2	0	0
27715	27605	0	2	0
27716	27606	2	0	0
27717	27607	0	0	2
27718	27608	2	0	0
27719	27609	1	1	0
27720	27610	0	2	0
27721	27611	0	0	2
27722	27612	0	2	0
27723	27613	0	2	0
27724	27614	2	0	0
27725	27615	0	1	1
27726	27616	2	0	0
27727	27617	2	0	0
27728	27618	2	0	0
27729	27619	0	2	0
27730	27620	0	2	0
27731	27621	0	2	0
27732	27622	0	2	0
27733	27623	2	0	0
27734	27624	0	0	2
27735	27625	0	2	0
27736	27626	0	2	0
27737	27627	0	2	0
27738	27628	0	2	0
27739	27629	0	2	0
27740	27630	1	1	0
27741	27631	0	2	0
27742	27632	2	0	0
27743	27633	0	0	2
27744	27634	0	0	2
27745	27635	2	0	0
27746	27636	2	0	0
27747	27637	0	0	2
27748	27638	0	0	2
27749	27639	0	2	0
27750	27640	0	2	0
27751	27641	0	0	2
27752	27642	0	2	0
27753	27643	0	2	0
27754	27644	0	2	0
27755	27645	0	0	2
27756	27646	0	2	0
27757	27647	0	2	0
27758	27648	2	0	0
27759	27649	2	0	0
27760	27650	0	0	2
27761	27651	0	2	0
27762	27652	0	2	0
27763	27653	2	0	0
27764	27654	2	0	0
27765	27655	2	0	0
27766	27656	2	0	0
27767	27657	2	0	0
27768	27658	0	0	2
27769	27659	0	1	1
27770	27660	2	0	0
27771	27661	0	0	2
27772	27662	2	0	0
27773	27663	0	0	2
27774	27664	0	0	2
27775	27665	0	0	2
27776	27666	0	0	2
27777	27667	2	0	0
27778	27668	0	2	0
27779	27669	0	2	0
27780	27670	0	2	0
27781	27671	0	2	0
27782	27672	0	0	2
27783	27673	0	2	0
27784	33242	0	0	2
27785	27675	0	2	0
27786	27676	2	0	0
27787	27677	0	0	2
27788	27678	0	0	2
27789	27679	0	2	0
27790	27680	0	2	0
27791	27681	0	0	2
27792	27682	2	0	0
27793	27683	0	0	2
27794	27684	0	1	1
27795	27685	0	2	0
27796	27686	0	0	2
27797	27687	2	0	0
27798	27688	2	0	0
27799	27689	0	2	0
27800	27690	2	0	0
27801	27691	0	2	0
27802	27692	0	2	0
27803	27693	0	0	2
27804	27694	0	2	0
27805	27695	2	0	0
27806	27696	0	1	1
27807	27697	2	0	0
27808	27698	0	0	2
27809	27699	0	2	0
27810	27700	0	0	2
27811	27701	0	0	2
27812	27702	0	2	0
27813	27703	0	0	2
27814	27704	0	2	0
27815	27705	0	2	0
27816	27706	0	2	0
27817	27707	2	0	0
27818	27708	2	0	0
27819	27709	0	2	0
27820	27710	0	2	0
27821	27711	0	0	2
27822	27712	0	1	1
27823	27713	0	2	0
27824	27714	0	0	2
27825	27715	2	0	0
27826	27716	0	2	0
27827	27717	0	2	0
27828	27718	0	2	0
27829	27719	0	1	1
27830	27720	0	0	2
27831	27721	2	0	0
27832	27722	2	0	0
27833	27723	0	0	2
27834	27724	0	1	1
27835	27725	0	0	2
27836	27726	0	2	0
27837	27727	0	2	0
27838	27728	2	0	0
27839	27729	0	2	0
27840	27730	0	2	0
27841	27731	2	0	0
27842	27732	0	0	2
27843	27733	0	0	2
27844	27734	0	2	0
27845	27735	0	2	0
27846	27736	2	0	0
27847	27737	0	0	2
27848	27738	0	2	0
27849	27739	0	2	0
27850	27740	0	0	2
27851	27741	0	0	2
27852	27742	0	0	2
27853	27743	0	2	0
27854	27744	0	0	2
27855	27745	2	0	0
27856	27746	0	2	0
27857	27747	0	0	2
27858	27748	0	0	2
27859	27749	0	2	0
27860	27750	0	0	2
27861	27751	0	2	0
27862	27752	2	0	0
27863	27753	0	2	0
27864	27754	0	0	2
27865	27755	0	1	1
27866	27756	2	0	0
27867	27757	0	0	2
27868	27758	0	2	0
27869	27759	2	0	0
27870	27760	0	1	1
27871	27761	0	2	0
27872	27762	0	2	0
27873	27763	2	0	0
27874	27764	0	1	1
27875	27765	0	2	0
27876	27766	2	0	0
27877	27767	1	1	0
27878	27768	0	2	0
27879	27769	2	0	0
27880	27770	0	2	0
27881	27771	0	2	0
27882	27772	0	0	2
27883	27773	2	0	0
27884	27774	0	2	0
27885	27775	0	0	2
27886	27776	0	2	0
27887	27777	0	2	0
27888	27778	0	0	2
27889	27779	2	0	0
27890	27780	0	2	0
27891	27781	0	2	0
27892	27782	0	2	0
27893	27783	0	1	1
27894	27784	1	0	1
27895	27785	0	2	0
27896	27786	0	0	2
27897	27787	0	0	2
27898	27788	0	1	1
27899	27789	0	0	2
27900	27790	2	0	0
27901	27791	0	2	0
27902	27792	0	2	0
27903	27793	0	2	0
27904	27794	0	0	2
27905	27795	0	2	0
27906	27796	0	0	2
27907	27797	0	2	0
27908	27798	0	0	2
27909	27799	0	0	2
27910	27800	0	2	0
27911	27801	0	2	0
27912	27802	2	0	0
27913	27803	0	0	2
27914	27804	0	2	0
27915	27805	2	0	0
27916	27806	2	0	0
27917	27807	0	0	2
27918	27808	2	0	0
27919	27809	0	1	1
27920	27810	0	2	0
27921	27811	0	0	2
27922	27812	0	2	0
27923	27813	0	0	2
27924	27814	2	0	0
27925	27815	0	2	0
27926	27816	0	2	0
27927	27817	0	2	0
27928	27818	2	0	0
27929	27819	2	0	0
27930	27820	0	2	0
27931	27821	2	0	0
27932	27822	0	2	0
27933	27823	2	0	0
27934	27824	0	2	0
27935	27825	0	2	0
27936	27826	0	1	1
27937	27827	0	2	0
27938	27828	0	0	2
27939	27829	1	0	1
27940	27830	0	2	0
27941	27831	0	2	0
27942	27832	0	2	0
27943	27833	0	2	0
27944	27834	0	2	0
27945	27835	0	2	0
27946	27836	0	1	1
27947	27837	0	0	2
27948	27838	0	0	2
27949	27839	0	2	0
27950	27840	2	0	0
27951	27841	2	0	0
27952	27842	0	2	0
27953	27843	0	1	1
27954	27844	0	2	0
27955	27845	0	2	0
27956	27846	0	2	0
27957	27847	2	0	0
27958	27848	0	2	0
27959	27849	0	0	2
27960	27850	0	0	2
27961	27851	2	0	0
27962	27852	0	0	2
27963	27853	0	2	0
27964	27854	2	0	0
27965	27855	0	1	1
27966	27856	0	0	2
27967	27857	2	0	0
27968	27858	0	2	0
27969	27859	2	0	0
27970	27860	2	0	0
27971	27861	0	0	2
27972	27862	0	2	0
27973	27863	0	2	0
27974	27864	0	2	0
27975	27865	0	2	0
27976	27866	0	2	0
27977	27867	0	2	0
27978	27868	0	2	0
27979	27869	0	2	0
27980	27870	0	0	2
27981	27871	0	2	0
27982	27872	0	2	0
27983	27873	2	0	0
27984	27874	2	0	0
27985	27875	0	2	0
27986	27876	0	2	0
27987	27877	1	0	1
27988	27878	2	0	0
27989	27879	2	0	0
27990	27880	0	0	2
27991	27881	0	2	0
27992	27882	0	2	0
27993	27883	0	2	0
27994	27884	0	2	0
27995	27885	0	0	2
27996	27886	2	0	0
27997	27887	0	2	0
27998	27888	2	0	0
27999	27889	0	0	2
28000	27890	0	2	0
28001	27891	2	0	0
28002	27892	0	2	0
28003	27893	2	0	0
28004	27894	0	2	0
28005	27895	0	2	0
28006	27896	0	2	0
28007	27897	0	0	2
28008	27898	0	2	0
28009	27899	0	0	2
28010	27900	0	2	0
28011	27901	2	0	0
28012	27902	0	0	2
28013	27903	0	1	1
28014	27904	0	0	2
28015	27905	0	0	2
28016	27906	0	0	2
28017	27907	0	2	0
28018	27908	2	0	0
28019	27909	0	0	2
28020	27910	2	0	0
28021	27911	0	2	0
28022	27912	0	2	0
28023	27913	0	1	1
28024	27914	0	2	0
28025	27915	2	0	0
28026	27916	2	0	0
28027	27917	0	2	0
28028	27918	2	0	0
28029	27919	0	2	0
28030	27920	2	0	0
28031	27921	0	2	0
28032	27922	0	2	0
28033	27923	0	2	0
28034	27924	0	0	2
28035	27925	0	0	2
28036	27926	0	0	2
28037	27927	0	2	0
28038	27928	0	2	0
28039	27929	0	1	1
28040	27930	0	0	2
28041	27931	2	0	0
28042	27932	2	0	0
28043	27933	0	2	0
28044	27934	0	2	0
28045	27935	0	2	0
28046	27936	0	2	0
28047	27937	0	0	2
28048	27938	0	2	0
28049	27939	0	2	0
28050	27940	0	0	2
28051	27941	0	2	0
28052	27942	0	2	0
28053	27943	0	2	0
28054	27944	0	2	0
28055	27945	0	0	2
28056	27946	0	0	2
28057	27947	0	2	0
28058	27948	0	0	2
28059	27949	0	0	2
28060	27950	0	0	2
28061	27951	0	0	2
28062	27952	0	1	1
28063	27953	0	2	0
28064	27954	0	2	0
28065	27955	0	2	0
28066	27956	0	2	0
28067	27957	2	0	0
28068	27958	0	2	0
28069	27959	0	0	2
28070	27960	0	2	0
28071	27961	2	0	0
28072	27962	0	2	0
28073	27963	0	0	2
28074	27964	0	2	0
28075	27965	0	0	2
28076	27966	2	0	0
28077	27967	2	0	0
28078	27968	0	2	0
28079	27969	0	0	2
28080	27970	0	2	0
28081	27971	0	2	0
28082	27972	2	0	0
28083	27973	2	0	0
28084	27974	0	2	0
28085	27975	0	2	0
28086	27976	0	2	0
28087	27977	0	0	2
28088	27978	0	2	0
28089	27979	2	0	0
28090	27980	0	0	2
28091	27981	0	2	0
28092	27982	2	0	0
28093	27983	0	0	2
28094	27984	0	0	2
28095	27985	0	2	0
28096	27986	0	2	0
28097	27987	0	2	0
28098	27988	1	1	0
28099	27989	2	0	0
28100	27990	2	0	0
28101	27991	2	0	0
28102	27992	0	0	2
28103	27993	0	2	0
28104	27994	0	1	1
28105	27995	2	0	0
28106	27996	2	0	0
28107	27997	0	2	0
28108	27998	0	0	2
28109	27999	0	2	0
28110	28000	0	0	2
28111	28001	2	0	0
28112	28002	0	2	0
28113	28003	0	0	2
28114	28004	0	0	2
28115	28005	0	0	2
28116	28006	0	2	0
28117	28007	0	0	2
28118	28008	0	0	2
28119	28009	0	0	2
28120	28010	0	2	0
28121	28011	2	0	0
28122	28012	0	2	0
28123	28013	0	0	2
28124	28014	2	0	0
28125	28015	2	0	0
28126	28016	0	2	0
28127	28017	0	0	2
28128	28018	0	0	2
28129	28019	0	0	2
28130	28020	2	0	0
28131	28021	0	0	2
28132	28022	0	1	1
28133	28023	2	0	0
28134	28024	0	0	2
28135	28025	0	2	0
28136	28026	0	0	2
28137	28027	0	2	0
28138	28028	0	0	2
28139	28029	0	2	0
28140	28030	0	0	2
28141	28031	0	2	0
28142	28032	0	2	0
28143	28033	2	0	0
28144	28034	0	2	0
28145	28035	2	0	0
28146	28036	0	2	0
28147	28037	2	0	0
28148	28038	0	0	2
28149	28039	0	2	0
28150	28040	0	2	0
28151	28041	0	2	0
28152	28042	0	2	0
28153	28043	0	2	0
28154	28044	0	1	1
28155	28045	0	0	2
28156	28046	2	0	0
28157	28047	0	0	2
28158	28048	0	0	2
28159	28049	0	0	2
28160	28050	0	2	0
28161	28051	0	2	0
28162	28052	0	2	0
28163	28053	0	0	2
28164	28054	0	2	0
28165	28055	0	2	0
28166	28056	0	0	2
28167	28057	0	2	0
28168	28058	2	0	0
28169	28059	0	0	2
28170	28060	2	0	0
28171	28061	0	2	0
28172	28062	2	0	0
28173	28063	2	0	0
28174	28064	0	0	2
28175	28065	0	1	1
28176	28066	0	2	0
28177	28067	0	2	0
28178	28068	0	0	2
28179	28069	2	0	0
28180	28070	0	2	0
28181	28071	0	1	1
28182	28072	0	2	0
28183	28073	2	0	0
28184	28074	0	0	2
28185	28075	0	0	2
28186	28076	0	2	0
28187	28077	2	0	0
28188	28078	0	2	0
28189	28079	0	2	0
28190	28080	0	0	2
28191	28081	0	1	1
28192	28082	2	0	0
28193	28083	2	0	0
28194	28084	0	2	0
28195	28085	2	0	0
28196	28086	0	0	2
28197	28087	2	0	0
28198	28088	0	0	2
28199	28089	0	2	0
28200	28090	0	2	0
28201	28091	0	2	0
28202	28092	1	0	1
28203	28093	2	0	0
28204	28094	0	2	0
28205	28095	2	0	0
28206	28096	2	0	0
28207	28097	2	0	0
28208	28098	0	2	0
28209	28099	0	2	0
28210	28100	0	2	0
28211	28101	2	0	0
28212	28102	0	0	2
28213	28103	0	2	0
28214	28104	0	1	1
28215	28105	2	0	0
28216	28106	0	2	0
28217	28107	0	2	0
28218	28108	0	0	2
28219	28109	2	0	0
28220	28110	0	2	0
28221	28111	0	2	0
28222	28112	0	1	1
28223	28113	0	2	0
28224	28114	0	0	2
28225	28115	0	0	2
28226	28116	2	0	0
28227	28117	0	2	0
28228	28118	0	0	2
28229	28119	0	2	0
28230	28120	0	0	2
28231	28121	0	2	0
28232	28122	0	0	2
28233	28123	0	2	0
28234	28124	0	2	0
28235	28125	0	0	2
28236	28126	2	0	0
28237	28127	0	2	0
28238	28128	0	2	0
28239	28129	0	2	0
28240	28130	2	0	0
28241	28131	0	2	0
28242	28132	1	0	1
28243	28133	0	0	2
28244	28134	0	0	2
28245	28135	2	0	0
28246	28136	0	2	0
28247	28137	0	2	0
28248	28138	2	0	0
28249	28139	0	2	0
28250	28140	0	0	2
28251	28141	0	0	2
28252	28142	0	2	0
28253	28143	0	2	0
28254	28144	2	0	0
28255	28145	2	0	0
28256	28146	0	2	0
28257	28147	0	0	2
28258	28148	0	0	2
28259	28149	0	0	2
28260	28150	0	2	0
28261	28151	0	2	0
28262	28152	0	2	0
28263	28153	0	2	0
28264	28154	0	0	2
28265	28155	0	2	0
28266	28156	2	0	0
28267	28157	2	0	0
28268	28158	0	2	0
28269	28159	2	0	0
28270	28160	0	2	0
28271	28161	0	2	0
28272	28162	0	0	2
28273	28163	0	0	2
28274	28164	0	2	0
28275	28165	0	2	0
28276	28166	0	2	0
28277	28167	2	0	0
28278	28168	0	2	0
28279	28169	0	0	2
28280	28170	2	0	0
28281	28171	0	2	0
28282	28172	0	0	2
28283	28173	0	2	0
28284	28174	0	0	2
28285	28175	0	2	0
28286	28176	2	0	0
28287	28177	0	2	0
28288	28178	1	0	1
28289	28179	0	0	2
28290	28180	2	0	0
28291	28181	0	1	1
28292	28182	0	0	2
28293	28183	0	0	2
28294	28184	0	2	0
28295	28185	0	2	0
28296	28186	0	2	0
28297	28187	0	0	2
28298	28188	0	2	0
28299	28189	0	2	0
28300	28190	0	2	0
28301	28191	2	0	0
28302	28192	0	0	2
28303	28193	0	0	2
28304	28194	0	2	0
28305	28195	2	0	0
28306	28196	0	0	2
28307	28197	0	2	0
28308	28198	0	2	0
28309	28199	2	0	0
28310	28200	2	0	0
28311	28201	0	2	0
28312	28202	1	1	0
28313	28203	0	0	2
28314	28204	2	0	0
28315	28205	0	0	2
28316	28206	2	0	0
28317	28207	0	2	0
28318	28208	0	2	0
28319	28209	2	0	0
28320	28210	0	0	2
28321	28211	2	0	0
28322	28212	2	0	0
28323	28213	2	0	0
28324	28214	0	2	0
28325	28215	0	2	0
28326	28216	2	0	0
28327	28217	0	0	2
28328	28218	0	2	0
28329	28219	0	2	0
28330	28220	0	2	0
28331	28221	0	2	0
28332	28222	0	2	0
28333	28223	0	2	0
28334	28224	2	0	0
28335	28225	0	0	2
28336	28226	2	0	0
28337	28227	2	0	0
28338	28228	0	2	0
28339	28229	0	2	0
28340	28230	0	0	2
28341	28231	0	0	2
28342	28232	2	0	0
28343	28233	2	0	0
28344	28234	0	2	0
28345	28235	2	0	0
28346	28236	2	0	0
28347	28237	0	0	2
28348	28238	2	0	0
28349	28239	0	2	0
28350	28240	0	0	2
28351	28241	1	1	0
28352	28242	0	2	0
28353	28243	0	0	2
28354	28244	0	2	0
28355	28245	0	0	2
28356	28246	2	0	0
28357	28247	2	0	0
28358	28248	0	2	0
28359	28249	0	2	0
28360	28250	0	2	0
28361	28251	2	0	0
28362	28252	2	0	0
28363	28253	0	1	1
28364	28254	0	2	0
28365	28255	0	0	2
28366	28256	0	2	0
28367	28257	0	0	2
28368	28258	0	1	1
28369	28259	0	0	2
28370	28260	2	0	0
28371	28261	0	2	0
28372	28262	0	0	2
28373	28263	0	2	0
28374	28264	2	0	0
28375	28265	2	0	0
28376	28266	0	2	0
28377	28267	2	0	0
28378	28268	0	2	0
28379	28269	0	2	0
28380	28270	2	0	0
28381	28271	0	0	2
28382	28272	0	0	2
28383	28273	0	2	0
28384	28274	2	0	0
28385	28275	0	0	2
28386	28276	0	2	0
28387	28277	0	0	2
28388	28278	0	0	2
28389	28279	2	0	0
28390	28280	0	2	0
28391	28281	0	2	0
28392	28282	0	0	2
28393	28283	0	0	2
28394	28284	0	2	0
28395	28285	0	0	2
28396	28286	2	0	0
28397	28287	1	1	0
28398	28288	0	0	2
28399	28289	0	2	0
28400	28290	0	2	0
28401	28291	2	0	0
28402	28292	0	1	1
28403	28293	0	2	0
28404	28294	0	2	0
28405	28295	2	0	0
28406	28296	2	0	0
28407	28297	0	0	2
28408	28298	1	1	0
28409	28299	0	2	0
28410	28300	2	0	0
28411	28301	2	0	0
28412	28302	0	2	0
28413	28303	0	2	0
28414	28304	0	2	0
28415	28305	0	0	2
28416	28306	1	0	1
28417	28307	2	0	0
28418	28308	0	1	1
28419	28309	2	0	0
28420	28310	2	0	0
28421	28311	0	0	2
28422	28312	2	0	0
28423	28313	0	2	0
28424	28314	0	0	2
28425	28315	2	0	0
28426	28316	0	0	2
28427	28317	0	2	0
28428	28318	2	0	0
28429	28319	0	2	0
28430	28320	0	0	2
28431	28321	2	0	0
28432	28322	0	2	0
28433	28323	0	0	2
28434	28324	0	2	0
28435	28325	2	0	0
28436	28326	0	2	0
28437	28327	0	2	0
28438	28328	0	2	0
28439	28329	2	0	0
28440	28330	2	0	0
28441	28331	0	0	2
28442	28332	2	0	0
28443	28333	0	0	2
28444	28334	0	2	0
28445	28335	0	2	0
28446	28336	0	0	2
28447	28337	0	0	2
28448	28338	0	2	0
28449	28339	0	2	0
28450	28340	2	0	0
28451	28341	0	2	0
28452	28342	2	0	0
28453	28343	0	2	0
28454	28344	0	2	0
28455	28345	2	0	0
28456	28346	0	2	0
28457	28347	2	0	0
28458	28348	0	2	0
28459	28349	0	0	2
28460	28350	2	0	0
28461	28351	2	0	0
28462	28352	2	0	0
28463	28353	0	1	1
28464	28354	2	0	0
28465	28355	2	0	0
28466	28356	0	0	2
28467	28357	0	2	0
28468	28358	0	2	0
28469	28359	0	0	2
28470	28360	2	0	0
28471	28361	0	0	2
28472	28362	2	0	0
28473	28363	0	2	0
28474	28364	0	2	0
28475	28365	0	2	0
28476	28366	0	0	2
28477	28367	0	0	2
28478	28368	2	0	0
28479	28369	2	0	0
28480	28370	2	0	0
28481	28371	0	2	0
28482	28372	2	0	0
28483	28373	0	2	0
28484	28374	2	0	0
28485	28375	0	0	2
28486	28376	2	0	0
28487	28377	2	0	0
28488	28378	0	0	2
28489	28379	0	2	0
28490	28380	0	0	2
28491	28381	0	2	0
28492	28382	0	0	2
28493	28383	2	0	0
28494	28384	0	1	1
28495	28385	2	0	0
28496	28386	0	2	0
28497	28387	2	0	0
28498	28388	0	2	0
28499	28389	0	0	2
28500	28390	0	2	0
28501	28391	0	2	0
28502	28392	0	2	0
28503	28393	0	0	2
28504	28394	0	1	1
28505	28395	0	0	2
